time,Router_0_total_load,Router_1_total_load,Router_2_total_load
0.0,0.0,0.0,0.0
0.1,0.0,0.0,0.0
0.2,0.0,0.0,0.0
0.30000000000000004,0.0,0.0,0.0
0.4,0.0,0.0,0.0
0.5,1.0,0.0,0.0
0.6,1.0,0.0,0.0
0.6001299999999999,1.0,,
0.7,1.0,0.0,0.0
0.7001299999999999,0.0,,
0.7031,1.0,,
0.7999999999999999,0.0,0.0,0.0
0.8001299999999999,1.0,,
0.8002599999999999,1.0,,
0.8002899999999998,2.0,,
0.8030999999999999,3.0,,
0.8061999999999999,2.0,,
0.8092999999999999,2.0,,
0.8999999999999999,0.0,0.0,0.0
0.9002899999999998,3.0,,
0.9004199999999998,1.0,,
0.9004499999999998,3.0,,
0.9005799999999997,3.0,,
0.9006099999999997,4.0,,
0.9092999999999999,7.0,,
0.9123999999999999,6.0,,
0.9154999999999999,5.0,,
0.9185999999999999,4.0,,
0.9216999999999999,4.0,,
0.9999999999999999,0.0,0.0,0.0
1.0006099999999998,7.0,,
1.0007399999999997,1.0,,
1.0007699999999997,7.0,,
1.0008999999999997,3.0,,
1.0009299999999997,7.0,,
1.0010599999999996,5.0,,
1.0010899999999996,7.0,,
1.0012199999999996,7.0,,
1.0012499999999995,8.0,,
1.0216999999999998,15.0,,
1.0248,14.0,,
1.0279,13.0,,
1.0310000000000001,12.0,,
1.0341000000000002,11.0,,
1.0372000000000003,10.0,,
1.0403000000000004,9.0,,
1.0434000000000005,8.0,,
1.0465000000000007,8.0,,
1.0999999999999999,0.0,0.0,0.0
1.1012499999999996,15.0,,
1.1013799999999996,1.0,,
1.1014099999999996,15.0,,
1.1015399999999995,3.0,,
1.1015699999999995,15.0,,
1.1016999999999995,5.0,,
1.1017299999999994,15.0,,
1.1018599999999994,7.0,,
1.1018899999999994,15.0,,
1.1020199999999993,9.0,,
1.1020499999999993,15.0,,
1.1021799999999993,11.0,,
1.1022099999999992,15.0,,
1.1023399999999992,13.0,,
1.1023699999999992,15.0,,
1.1024999999999991,15.0,,
1.1025299999999991,16.0,,
1.1465000000000007,31.0,,
1.1496000000000008,30.0,,
1.152700000000001,29.0,,
1.155800000000001,28.0,,
1.1589000000000012,27.0,,
1.1620000000000013,26.0,,
1.1651000000000014,25.0,,
1.1682000000000015,24.0,,
1.1713000000000016,23.0,,
1.1744000000000017,22.0,,
1.1775000000000018,21.0,,
1.1806000000000019,20.0,,
1.183700000000002,19.0,,
1.186800000000002,18.0,,
1.1899000000000022,17.0,,
1.1930000000000023,16.0,,
1.1961000000000024,16.0,,
1.2,0.0,0.0,0.0
1.2025299999999992,31.0,,
1.2026599999999992,1.0,,
1.2026899999999991,31.0,,
1.2028199999999991,3.0,,
1.202849999999999,31.0,,
1.202979999999999,5.0,,
1.203009999999999,31.0,,
1.203139999999999,7.0,,
1.203169999999999,31.0,,
1.203299999999999,9.0,,
1.203329999999999,31.0,,
1.2034599999999989,11.0,,
1.2034899999999988,31.0,,
1.2036199999999988,13.0,,
1.2036499999999988,31.0,,
1.2037799999999987,15.0,,
1.2038099999999987,31.0,,
1.2039399999999987,17.0,,
1.2039699999999987,31.0,,
1.2040999999999986,19.0,,
1.2041299999999986,31.0,,
1.2042899999999985,9.0,,
1.2044499999999985,7.0,,
1.2046099999999984,5.0,,
1.2047699999999983,3.0,,
1.2049299999999983,1.0,,
1.2050899999999982,0.0,,
1.2961000000000025,39.0,,
1.2992000000000026,38.0,,
1.3,0.0,0.0,0.0
1.3023000000000027,37.0,,
1.3050899999999983,3.0,,
1.3052199999999983,18.0,,
1.3052499999999982,20.0,,
1.3053799999999982,20.0,,
1.3054000000000028,40.0,,
1.3054099999999982,21.0,,
1.3055699999999981,0.0,,
1.3085000000000029,40.0,,
1.311600000000003,39.0,,
1.314700000000003,38.0,,
1.3178000000000032,37.0,,
1.3209000000000033,36.0,,
1.3240000000000034,35.0,,
1.3271000000000035,34.0,,
1.3302000000000036,33.0,,
1.3333000000000037,32.0,,
1.3364000000000038,31.0,,
1.339500000000004,30.0,,
1.342600000000004,29.0,,
1.3457000000000041,28.0,,
1.3488000000000042,27.0,,
1.3519000000000043,26.0,,
1.3550000000000044,25.0,,
1.3581000000000045,24.0,,
1.3612000000000046,23.0,,
1.3643000000000047,22.0,,
1.3674000000000048,21.0,,
1.370500000000005,0.0,,
1.4000000000000001,0.0,0.0,0.0
1.4055699999999982,39.0,,
1.4056999999999982,1.0,,
1.4057299999999981,39.0,,
1.4058599999999981,3.0,,
1.405889999999998,39.0,,
1.406019999999998,5.0,,
1.406049999999998,39.0,,
1.406179999999998,7.0,,
1.406209999999998,39.0,,
1.406339999999998,9.0,,
1.406369999999998,39.0,,
1.4064999999999979,11.0,,
1.4065299999999978,39.0,,
1.4066599999999978,13.0,,
1.4066899999999978,39.0,,
1.4068199999999977,15.0,,
1.4068499999999977,39.0,,
1.4069799999999977,17.0,,
1.4070099999999977,39.0,,
1.4071399999999976,19.0,,
1.4071699999999976,39.0,,
1.4073299999999975,17.0,,
1.4074899999999975,15.0,,
1.4076499999999974,13.0,,
1.4078099999999973,11.0,,
1.4079399999999973,9.0,,
1.4080399999999973,7.0,,
1.4081399999999973,5.0,,
1.4082399999999973,3.0,,
1.4083399999999973,1.0,,
1.4084399999999972,0.0,,
1.470500000000005,39.0,,
1.4736000000000051,38.0,,
1.4767000000000052,37.0,,
1.4798000000000053,36.0,,
1.4829000000000054,35.0,,
1.4860000000000055,34.0,,
1.4891000000000056,33.0,,
1.4922000000000057,32.0,,
1.4953000000000058,31.0,,
1.498400000000006,30.0,,
1.5,,3.0,1.0
1.5000000000000002,0.0,3.0,1.0
1.5001300000000002,,2.0,1.0
1.501500000000006,29.0,,
