time,cwnd,connection_id,src,dst
0.30023,2.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.4003899999999999,3.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.40054999999999985,4.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.5007099999999998,5.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.5008699999999997,6.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.5010299999999996,7.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.5011899999999996,8.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.6013499999999995,9.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.6015099999999994,10.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.6016699999999994,11.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.6018299999999993,12.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.6019899999999992,13.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.6021499999999992,14.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.6023099999999991,15.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.6024699999999991,16.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.702629999999999,17.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.7027899999999989,18.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.7029499999999989,19.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.7031099999999988,20.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.7032699999999987,21.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.7034299999999987,22.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.7035899999999986,23.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.7037499999999985,24.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.7039099999999985,25.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.7040699999999984,26.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.7042299999999984,27.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.7043899999999983,28.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.7045499999999982,29.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.7047099999999982,30.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.7048699999999981,31.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.705029999999998,32.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.805189999999998,33.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.8053499999999979,34.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.8055099999999978,35.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.9056699999999978,36.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.9058299999999977,37.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.9059899999999976,38.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.9061499999999976,39.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.9063099999999975,40.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.9064699999999974,41.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.9066299999999974,42.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.9067899999999973,43.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.9069499999999973,44.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.9071099999999972,45.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.9072699999999971,46.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.9074299999999971,47.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.907589999999997,48.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.907749999999997,49.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.9079099999999969,50.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.9080399999999968,51.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.9081399999999968,52.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
0.9082399999999968,53.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
1.0085399999999969,26.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
1.0086699999999968,27.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
1.0087999999999968,28.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
1.0089299999999968,29.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
1.0090599999999967,30.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
1.0091899999999967,31.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
1.0093199999999967,32.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
1.0094499999999966,33.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
1.0095799999999966,34.0,62898,<entities.dtn.DTN object at 0x0000015CCBE9EA60>,<entities.processor.Processor object at 0x0000015CCBE9E9D0>
