time,Queue_1_load,Queue_2_load,Queue_3_load,Queue_4_load,Queue_5_load,Queue_6_load
1.0119000000000002,,1.0,,,,
1.0119000000000002,,0.0,,,,
1.0127500000000003,,0.0,,,,
1.0170800000000002,,1.0,,,,
1.0171100000000002,,2.0,,,,
1.0179300000000002,,3.0,,,,
1.0179600000000002,,4.0,,,,
1.0187800000000002,,5.0,,,,
1.0188100000000002,,6.0,,,,
1.0196300000000003,,7.0,,,,
1.0196600000000002,,8.0,,,,
1.0204800000000003,,9.0,,,,
1.0205100000000003,,10.0,,,,
1.0213300000000003,,11.0,,,,
1.0213600000000003,,12.0,,,,
1.0221800000000003,,13.0,,,,
1.0222100000000003,,14.0,,,,
1.0230300000000003,,15.0,,,,
1.0230600000000003,,16.0,,,,
1.0999999999999999,,,0.0,0.0,0.0,0.0
1.10013,0.0,,,,,
1.1127500000000003,,16.0,,,,
1.1127500000000003,,15.0,,,,
1.1136000000000004,,15.0,,,,
1.1136000000000004,,14.0,,,,
1.1144500000000004,,14.0,,,,
1.1144500000000004,,13.0,,,,
1.1153000000000004,,13.0,,,,
1.1153000000000004,,12.0,,,,
1.1161500000000004,,12.0,,,,
1.1161500000000004,,11.0,,,,
1.1170000000000004,,11.0,,,,
1.1170000000000004,,10.0,,,,
1.1178500000000005,,10.0,,,,
1.1178500000000005,,9.0,,,,
1.1187000000000005,,9.0,,,,
1.1187000000000005,,8.0,,,,
1.1195500000000005,,8.0,,,,
1.1195500000000005,,7.0,,,,
1.1204000000000005,,7.0,,,,
1.1204000000000005,,6.0,,,,
1.1212500000000005,,6.0,,,,
1.1212500000000005,,5.0,,,,
1.1221000000000005,,5.0,,,,
1.1221000000000005,,4.0,,,,
1.1229500000000006,,4.0,,,,
1.1229500000000006,,3.0,,,,
1.1238000000000006,,3.0,,,,
1.1238000000000006,,2.0,,,,
1.1238800000000004,,3.0,,,,
1.1239100000000004,,4.0,,,,
1.1246500000000006,,4.0,,,,
1.1246500000000006,,3.0,,,,
1.1247300000000005,,4.0,,,,
1.1247600000000004,,5.0,,,,
1.1255000000000006,,5.0,,,,
1.1255000000000006,,4.0,,,,
1.1255800000000005,,5.0,,,,
1.1256100000000004,,6.0,,,,
1.1263500000000006,,6.0,,,,
1.1263500000000006,,5.0,,,,
1.1264300000000005,,6.0,,,,
1.1264600000000005,,7.0,,,,
1.1272000000000006,,7.0,,,,
1.1272000000000006,,6.0,,,,
1.1272800000000005,,7.0,,,,
1.1273100000000005,,8.0,,,,
1.1280500000000007,,8.0,,,,
1.1280500000000007,,7.0,,,,
1.1281300000000005,,8.0,,,,
1.1281600000000005,,9.0,,,,
1.1289000000000007,,9.0,,,,
1.1289000000000007,,8.0,,,,
1.1289800000000005,,9.0,,,,
1.1290100000000005,,10.0,,,,
1.1297500000000007,,10.0,,,,
1.1297500000000007,,9.0,,,,
1.1298300000000006,,10.0,,,,
1.1298600000000005,,11.0,,,,
1.1306000000000007,,11.0,,,,
1.1306000000000007,,10.0,,,,
1.1306800000000006,,11.0,,,,
1.1307100000000005,,12.0,,,,
1.1314500000000007,,12.0,,,,
1.1314500000000007,,11.0,,,,
1.1315300000000006,,12.0,,,,
1.1315600000000006,,13.0,,,,
1.1323000000000008,,13.0,,,,
1.1323000000000008,,12.0,,,,
1.1323800000000006,,13.0,,,,
1.1324100000000006,,14.0,,,,
1.1331500000000008,,14.0,,,,
1.1331500000000008,,13.0,,,,
1.1332300000000006,,14.0,,,,
1.1332600000000006,,15.0,,,,
1.1340000000000008,,15.0,,,,
1.1340000000000008,,14.0,,,,
1.1340800000000006,,15.0,,,,
1.1341100000000006,,16.0,,,,
1.1348500000000008,,16.0,,,,
1.1348500000000008,,15.0,,,,
1.1349300000000007,,16.0,,,,
1.1349600000000006,,17.0,,,,
1.1357000000000008,,17.0,,,,
1.1357000000000008,,16.0,,,,
1.1357800000000007,,17.0,,,,
1.1358100000000007,,18.0,,,,
1.1365500000000008,,18.0,,,,
1.1365500000000008,,17.0,,,,
1.1366300000000007,,18.0,,,,
1.1366600000000007,,19.0,,,,
1.1374000000000009,,19.0,,,,
1.1374000000000009,,18.0,,,,
1.1374800000000007,,19.0,,,,
1.1375100000000007,,20.0,,,,
1.1382500000000009,,20.0,,,,
1.1382500000000009,,19.0,,,,
1.1383300000000007,,20.0,,,,
1.1383600000000007,,21.0,,,,
1.139100000000001,,21.0,,,,
1.139100000000001,,20.0,,,,
1.1391800000000007,,21.0,,,,
1.1392100000000007,,22.0,,,,
1.139950000000001,,22.0,,,,
1.139950000000001,,21.0,,,,
1.1400300000000008,,22.0,,,,
1.1400600000000007,,23.0,,,,
1.140800000000001,,23.0,,,,
1.140800000000001,,22.0,,,,
1.1408800000000008,,23.0,,,,
1.1409100000000008,,24.0,,,,
1.141650000000001,,24.0,,,,
1.141650000000001,,23.0,,,,
1.1417300000000008,,24.0,,,,
1.1417600000000008,,25.0,,,,
1.142500000000001,,25.0,,,,
1.142500000000001,,24.0,,,,
1.1425800000000008,,25.0,,,,
1.1426100000000008,,26.0,,,,
1.143350000000001,,26.0,,,,
1.143350000000001,,25.0,,,,
1.1434300000000008,,26.0,,,,
1.1434600000000008,,27.0,,,,
1.144200000000001,,27.0,,,,
1.144200000000001,,26.0,,,,
1.1442800000000009,,27.0,,,,
1.1443100000000008,,28.0,,,,
1.145050000000001,,28.0,,,,
1.145050000000001,,27.0,,,,
1.1451300000000009,,28.0,,,,
1.1451600000000008,,29.0,,,,
1.145900000000001,,29.0,,,,
1.145900000000001,,28.0,,,,
1.1459800000000009,,29.0,,,,
1.1460100000000009,,30.0,,,,
1.146750000000001,,30.0,,,,
1.146750000000001,,29.0,,,,
1.146830000000001,,30.0,,,,
1.1468600000000009,,31.0,,,,
1.147600000000001,,31.0,,,,
1.147600000000001,,30.0,,,,
1.147680000000001,,31.0,,,,
1.147710000000001,,32.0,,,,
1.148450000000001,,32.0,,,,
1.148450000000001,,31.0,,,,
1.148530000000001,,32.0,,,,
1.148560000000001,,33.0,,,,
1.149300000000001,,33.0,,,,
1.149300000000001,,32.0,,,,
1.149380000000001,,33.0,,,,
1.149410000000001,,34.0,,,,
1.1501500000000011,,34.0,,,,
