time,Router_8_total_load,Router_9_total_load,Router_10_total_load
0.0,0.0,0.0,1.0
0.1,0.0,0.0,1.0
0.10013000000000001,,,0.0
0.11028000000000002,,,1.0
0.2,0.0,0.0,1.0
0.20013000000000003,,,0.0
0.20085,,,0.0
0.21112999999999998,,,1.0
0.21116,,,2.0
0.30000000000000004,0.0,0.0,0.0
0.30013,,,0.0
0.30085,,,3.0
0.3017,,,1.0
0.30255000000000004,,,0.0
0.31198,,,1.0
0.31200999999999995,,,2.0
0.31283,,,3.0
0.31285999999999997,,,4.0
0.4,0.0,0.0,0.0
0.40013,,,0.0
0.4025500000000001,,,7.0
0.4034000000000001,,,5.0
0.4042500000000001,,,3.0
0.4051000000000001,,,1.0
0.40595000000000014,,,0.0
0.41368000000000005,,,1.0
0.41371,,,2.0
0.41453000000000007,,,3.0
0.41456000000000004,,,4.0
0.4153800000000001,,,5.0
0.41541000000000006,,,6.0
0.4162300000000001,,,7.0
0.4162600000000001,,,8.0
0.5,0.0,0.0,0.0
0.50013,,,0.0
0.5059500000000001,,,15.0
0.5068000000000001,,,13.0
0.5076500000000002,,,11.0
0.5085000000000002,,,9.0
0.5093500000000002,,,7.0
0.5102000000000002,,,5.0
0.5110500000000002,,,3.0
0.5119000000000002,,,1.0
0.5127500000000003,,,0.0
0.5170800000000001,,,1.0
0.5171100000000001,,,2.0
0.5179300000000001,,,3.0
0.5179600000000001,,,4.0
0.5187800000000001,,,5.0
0.5188100000000001,,,6.0
0.5196300000000001,,,7.0
0.5196600000000001,,,8.0
0.5204800000000002,,,9.0
0.5205100000000001,,,10.0
0.5213300000000002,,,11.0
0.5213600000000002,,,12.0
0.5221800000000002,,,13.0
0.5222100000000002,,,14.0
0.5230300000000002,,,15.0
0.5230600000000002,,,16.0
0.6,0.0,0.0,0.0
0.6001299999999999,,,0.0
0.6127500000000002,,,31.0
0.6136000000000003,,,29.0
0.6144500000000003,,,27.0
0.6153000000000003,,,25.0
0.6161500000000003,,,23.0
0.6170000000000003,,,21.0
0.6178500000000003,,,19.0
0.6187000000000004,,,17.0
0.6195500000000004,,,15.0
0.6204000000000004,,,13.0
0.6212500000000004,,,11.0
0.6221000000000004,,,9.0
0.6229500000000004,,,7.0
0.6238000000000005,,,5.0
0.6238800000000002,,,3.0
0.6239100000000002,,,4.0
0.6246500000000005,,,7.0
0.6247300000000002,,,4.0
0.6247600000000002,,,5.0
0.6255000000000005,,,9.0
0.6255800000000002,,,5.0
0.6256100000000002,,,6.0
0.6263500000000005,,,11.0
0.6264300000000003,,,6.0
0.6264600000000002,,,7.0
0.6272000000000005,,,13.0
0.6272800000000003,,,7.0
0.6273100000000003,,,8.0
0.6280500000000006,,,15.0
0.6281300000000003,,,8.0
0.6281600000000003,,,9.0
0.6289000000000006,,,17.0
0.6289800000000003,,,9.0
0.6290100000000003,,,10.0
0.6297500000000006,,,19.0
0.6298300000000003,,,10.0
0.6298600000000003,,,11.0
0.6306000000000006,,,21.0
0.6306800000000004,,,11.0
0.6307100000000003,,,12.0
0.6314500000000006,,,23.0
0.6315300000000004,,,12.0
0.6315600000000003,,,13.0
0.6323000000000006,,,25.0
0.6323800000000004,,,13.0
0.6324100000000004,,,14.0
0.6331500000000007,,,27.0
0.6332300000000004,,,14.0
0.6332600000000004,,,15.0
0.6340000000000007,,,29.0
0.6340800000000004,,,15.0
0.6341100000000004,,,16.0
0.6348500000000007,,,31.0
0.6349300000000004,,,16.0
0.6349600000000004,,,17.0
0.6357000000000007,,,33.0
0.6357800000000005,,,17.0
0.6358100000000004,,,18.0
0.6365500000000007,,,35.0
0.6366300000000005,,,18.0
0.6366600000000004,,,19.0
0.6374000000000007,,,37.0
0.6374800000000005,,,19.0
0.6375100000000005,,,20.0
0.6382500000000008,,,39.0
0.6383300000000005,,,20.0
0.6383600000000005,,,21.0
0.6391000000000008,,,41.0
0.6391800000000005,,,21.0
0.6392100000000005,,,22.0
0.6399500000000008,,,43.0
0.6400300000000005,,,22.0
0.6400600000000005,,,23.0
0.6408000000000008,,,45.0
0.6408800000000006,,,23.0
0.6409100000000005,,,24.0
0.6416500000000008,,,47.0
0.6417300000000006,,,24.0
0.6417600000000006,,,25.0
0.6425000000000008,,,49.0
0.6425800000000006,,,25.0
0.6426100000000006,,,26.0
0.6433500000000009,,,51.0
0.6434300000000006,,,26.0
0.6434600000000006,,,27.0
0.6442000000000009,,,53.0
0.6442800000000006,,,27.0
0.6443100000000006,,,28.0
0.6450500000000009,,,55.0
0.6451300000000006,,,28.0
0.6451600000000006,,,29.0
0.6459000000000009,,,57.0
0.6459800000000007,,,29.0
0.6460100000000006,,,30.0
0.6467500000000009,,,59.0
0.6468300000000007,,,30.0
0.6468600000000007,,,31.0
