time_bin_mid,Queue_1_avg_load,Queue_2_avg_load,Queue_3_avg_load,Queue_4_avg_load,Queue_5_avg_load,Queue_6_avg_load
0.5,1.135135135135135,1.8095238095238095,0.0,0.0,0.0,0.0
1.5,17.282285714285713,38.69090909090909,0.0,0.0,0.0,0.0
2.5,16.977011494252874,0.2857142857142857,0.0,0.0,0.0,0.0
3.5,15.100719424460431,0.0,29.30174081237911,0.0,0.0,0.0
4.5,19.49484536082474,0.0,40.49470899470899,0.0,0.0,0.0
5.5,13.804195804195805,0.0,0.15384615384615385,32.337786259541986,0.0,0.0
6.5,18.225641025641025,0.0,0.0,17.56989247311828,0.0,0.0
7.5,0.0,0.0,0.0,0.15384615384615385,0.0,0.0
8.5,1.7727272727272727,0.0,0.0,2.413793103448276,0.0,0.0
9.5,8.443243243243243,0.0,0.0,12.648809523809524,0.0,0.0
10.5,0.0,0.0,0.0,0.0,0.0,0.0
11.5,12.573684210526316,0.0,30.32359081419624,0.0,0.0,0.0
12.5,17.34593023255814,3.6184210526315788,31.917098445595855,0.0,0.0,0.0
13.5,15.191616766467066,30.80293501048218,0.0,0.0,0.0,0.0
14.5,0.0,0.15384615384615385,0.0,0.0,0.0,0.0
15.5,0.0,0.0,0.0,0.0,0.0,0.0
16.5,2.3278688524590163,0.0,0.0,3.780821917808219,0.0,0.0
17.5,14.73358348968105,0.0,0.0,32.47766990291262,0.0,0.0
18.5,0.0,0.0,0.0,0.0,0.0,0.0
19.5,0.0,0.0,0.0,0.0,0.0,0.0
20.5,2.3125,4.790123456790123,0.0,0.0,0.0,0.0
21.5,15.485074626865671,24.437994722955146,0.0,0.0,0.0,0.0
22.5,0.0,0.15384615384615385,0.0,0.0,0.0,0.0
23.5,0.0,0.0,0.0,0.0,0.0,0.0
24.5,0.0,0.0,0.0,0.0,0.0,0.0
25.5,0.0,0.0,0.0,0.0,0.0,0.0
26.5,0.0,0.0,0.0,0.0,0.0,0.0
27.5,0.0,0.0,0.0,0.0,0.0,0.0
28.5,13.909319899244332,29.493951612903224,0.0,0.0,0.0,0.0
29.5,17.11111111111111,27.164772727272727,31.63268892794376,0.0,0.0,0.0
30.5,18.692825112107624,0.0,43.23626373626374,0.0,0.0,0.0
31.5,0.0,0.0,0.15384615384615385,0.0,0.0,0.0
32.5,0.0,0.0,0.0,0.0,0.0,0.0
33.5,0.0,0.0,0.0,0.0,0.0,0.0
34.5,0.0,0.0,0.0,0.0,0.0,0.0
35.5,0.0,0.0,0.0,0.0,0.0,0.0
36.5,0.0,0.0,0.0,0.0,0.0,0.0
37.5,0.0,0.0,0.0,0.0,0.0,0.0
38.5,15.0,0.0,29.616977225672876,0.0,0.0,0.0
39.5,19.011312217194572,0.0,41.21408450704225,0.0,0.0,0.0
40.5,0.0,0.0,0.15384615384615385,0.0,0.0,0.0
41.5,0.0,0.0,0.0,0.0,0.0,0.0
42.5,14.2675,0.0,30.261758691206545,0.0,0.0,0.0
43.5,17.616915422885572,0.0,44.585798816568044,0.0,0.0,0.0
44.5,0.0,0.0,0.15384615384615385,0.0,0.0,0.0
45.5,0.0,0.0,0.0,0.0,0.0,0.0
46.5,0.0,0.0,0.0,0.0,0.0,0.0
47.5,0.0,0.0,0.0,0.0,0.0,0.0
48.5,16.806576402321085,0.0,31.93979933110368,0.0,0.0,0.0
49.5,17.950372208436725,0.0,40.55555555555556,0.0,0.0,0.0
50.5,0.0,0.0,0.15384615384615385,0.0,0.0,0.0
51.5,0.0,0.0,0.0,0.0,0.0,0.0
52.5,0.0,0.0,0.0,0.0,0.0,0.0
53.5,0.0,0.0,0.0,0.0,0.0,0.0
54.5,0.0,0.0,0.0,0.0,0.0,0.0
55.5,0.0,0.0,0.0,0.0,0.0,0.0
56.5,9.623931623931623,0.0,17.00578034682081,0.0,0.0,0.0
57.5,0.0,0.0,0.15384615384615385,0.0,0.0,0.0
58.5,2.3278688524590163,0.0,3.780821917808219,0.0,0.0,0.0
59.5,7.262820512820513,0.0,13.228571428571428,0.0,0.0,0.0
60.5,0.0,0.0,0.0,0.0,0.0,0.0
61.5,0.0,0.0,0.0,0.0,0.0,0.0
62.5,0.0,0.0,0.0,0.0,0.0,0.0
63.5,2.5,0.0,5.258426966292135,0.0,0.0,0.0
64.5,8.841176470588236,0.0,13.324137931034484,0.0,0.0,0.0
65.5,0.0,0.0,0.15384615384615385,0.0,0.0,0.0
66.5,0.0,0.0,0.0,0.0,0.0,0.0
67.5,0.0,0.0,0.0,0.0,0.0,0.0
68.5,0.0,0.0,0.0,0.0,0.0,0.0
69.5,0.0,0.0,0.0,0.0,0.0,0.0
70.5,0.0,0.0,0.0,0.0,0.0,0.0
71.5,3.6103896103896105,0.0,5.018867924528302,0.0,0.0,0.0
72.5,8.817610062893081,0.0,14.404761904761905,0.0,0.0,0.0
73.5,12.188311688311689,0.0,27.60049627791563,0.0,0.0,0.0
74.5,17.586206896551722,0.0,38.51497005988024,0.0,0.0,0.0
75.5,7.871212121212121,12.415384615384616,0.0,0.0,0.0,0.0
76.5,0.0,0.15384615384615385,0.0,0.0,0.0,0.0
77.5,0.0,0.0,0.0,0.0,0.0,0.0
78.5,0.0,0.0,0.0,0.0,0.0,0.0
79.5,0.0,0.0,0.0,0.0,0.0,0.0
80.5,0.0,0.0,0.0,0.0,0.0,0.0
81.5,0.0,0.0,0.0,0.0,0.0,0.0
82.5,0.0,0.0,0.0,0.0,0.0,0.0
83.5,0.0,0.0,0.0,0.0,0.0,0.0
84.5,5.253968253968254,8.85945945945946,0.0,0.0,0.0,0.0
85.5,0.0,0.15384615384615385,0.0,0.0,0.0,0.0
86.5,0.0,0.0,0.0,0.0,0.0,0.0
87.5,0.0,0.0,0.0,0.0,0.0,0.0
88.5,0.0,0.0,0.0,0.0,0.0,0.0
89.5,13.82102908277405,31.821153846153845,0.0,0.0,0.0,0.0
90.5,17.60919540229885,28.78021978021978,0.0,0.0,0.0,0.0
91.5,0.0,0.15384615384615385,0.0,0.0,0.0,0.0
92.5,0.0,0.0,0.0,0.0,0.0,0.0
93.5,0.0,0.0,0.0,0.0,0.0,0.0
94.5,0.0,0.0,0.0,0.0,0.0,0.0
95.5,0.0,0.0,0.0,0.0,0.0,0.0
96.5,0.0,0.0,0.0,0.0,0.0,0.0
97.5,0.0,0.0,0.0,0.0,0.0,0.0
98.5,0.0,0.0,0.0,0.0,0.0,0.0
99.5,2.3278688524590163,3.780821917808219,0.0,0.0,0.0,0.0
100.5,16.471238938053098,28.19815668202765,0.0,0.0,0.0,0.0
101.5,0.0,0.15384615384615385,0.0,0.0,0.0,0.0
102.5,0.0,0.0,0.0,0.0,0.0,0.0
103.5,0.0,0.0,0.0,0.0,0.0,0.0
104.5,8.958333333333334,0.0,0.0,13.059859154929578,0.0,0.0
105.5,0.0,0.0,0.0,0.15384615384615385,0.0,0.0
106.5,0.0,0.0,0.0,0.0,0.0,0.0
107.5,0.0,0.0,0.0,0.0,0.0,0.0
108.5,0.0,0.0,0.0,0.0,0.0,0.0
109.5,0.0,0.0,0.0,0.0,0.0,0.0
110.5,0.0,0.0,0.0,0.0,0.0,0.0
111.5,5.119496855345912,0.0,0.0,9.32934131736527,0.0,0.0
112.5,3.875,0.0,0.0,2.892857142857143,0.0,0.0
113.5,0.0,0.0,0.0,0.0,0.0,0.0
114.5,0.0,0.0,0.0,0.0,0.0,0.0
115.5,0.0,0.0,0.0,0.0,0.0,0.0
116.5,0.0,0.0,0.0,0.0,0.0,0.0
117.5,0.0,0.0,0.0,0.0,0.0,0.0
118.5,0.0,0.0,0.0,0.0,0.0,0.0
119.5,0.0,0.0,0.0,0.0,0.0,0.0
120.5,6.3128834355828225,0.0,0.0,6.459119496855346,0.0,0.0
121.5,0.0,0.0,0.0,0.15384615384615385,0.0,0.0
122.5,0.0,0.0,0.0,0.0,0.0,0.0
123.5,0.0,0.0,0.0,0.0,0.0,0.0
124.5,0.64,0.0,0.0,0.9230769230769231,0.0,0.0
125.5,11.0,0.0,0.0,11.769811320754718,0.0,0.0
126.5,0.0,0.0,0.0,0.0,0.0,0.0
127.5,5.700787401574803,0.0,0.0,11.022727272727273,0.0,0.0
128.5,15.908616187989557,0.0,0.0,32.34346504559271,0.0,0.0
129.5,0.0,0.0,0.0,0.0,0.0,0.0
130.5,0.0,0.0,0.0,0.0,0.0,0.0
131.5,0.0,0.0,0.0,0.0,0.0,0.0
132.5,0.0,0.0,0.0,0.0,0.0,0.0
133.5,0.0,0.0,0.0,0.0,0.0,0.0
134.5,2.3278688524590163,3.72972972972973,0.0,0.0,0.0,0.0
135.5,14.264781491002571,26.22043010752688,0.0,0.0,0.0,0.0
136.5,0.0,0.15384615384615385,0.0,0.0,0.0,0.0
137.5,0.0,0.0,0.0,0.0,0.0,0.0
138.5,0.0,0.0,0.0,0.0,0.0,0.0
139.5,0.0,0.0,0.0,0.0,0.0,0.0
140.5,0.0,0.0,0.0,0.0,0.0,0.0
141.5,6.22,0.0,0.0,13.183673469387756,0.0,0.0
142.5,17.61807580174927,0.0,0.0,34.39518900343643,0.0,0.0
143.5,0.0,0.0,0.0,0.0,0.0,0.0
144.5,0.0,0.0,0.0,0.0,0.0,0.0
