time_bin_mid,Queue_1_avg_load,Queue_2_avg_load,Queue_3_avg_load,Queue_4_avg_load,Queue_5_avg_load,Queue_6_avg_load
0.5,0.0,0.0,0.0,0.0,0.0,0.0
1.5,0.0,0.0,0.0,0.0,0.0,0.0
2.5,0.0,0.0,0.0,0.0,0.0,0.0
3.5,0.0,0.0,0.0,0.0,0.0,0.0
4.5,0.0,0.0,0.0,0.0,0.0,0.0
5.5,0.0,0.0,0.0,0.0,0.0,0.0
6.5,0.0,0.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0
9.5,0.0,0.0,0.0,0.0,0.0,0.0
10.5,0.0,0.0,0.0,0.0,0.0,0.0
11.5,0.0,0.0,0.0,0.0,0.0,0.0
12.5,0.0,0.0,0.0,0.0,0.0,0.0
13.5,0.0,0.0,0.0,0.0,0.0,0.0
14.5,0.0,0.0,0.0,0.0,0.0,0.0
15.5,9.99016393442623,38.63734776725305,0.0,0.0,0.0,0.0
16.5,30.013227513227513,28.410569105691057,0.0,0.0,0.0,0.0
17.5,0.0,0.0,0.0,0.0,0.0,0.0
18.5,0.0,0.0,0.0,0.0,0.0,0.0
19.5,0.0,0.0,0.0,0.0,0.0,0.0
20.5,0.0,0.0,0.0,0.0,0.0,0.0
21.5,0.0,0.0,0.0,0.0,0.0,0.0
22.5,0.0,0.0,0.0,0.0,0.0,0.0
23.5,2.3278688524590163,0.0,3.72972972972973,0.0,0.0,0.0
24.5,35.36754966887417,0.0,23.70075440067058,0.0,0.0,0.0
25.5,0.0,0.0,0.0,0.0,0.0,0.0
26.5,2.3278688524590163,0.0,0.0,3.72972972972973,0.0,0.0
27.5,19.096169519152404,0.0,0.0,39.67877786952931,0.0,0.0
28.5,0.0,0.0,0.0,0.0,0.0,0.0
29.5,0.0,0.0,0.0,0.0,0.0,0.0
30.5,0.0,0.0,0.0,0.0,0.0,0.0
31.5,10.955941255006676,40.27178899082569,0.0,0.0,0.0,0.0
32.5,33.498257839721255,31.776785714285715,0.0,0.0,0.0,0.0
33.5,2.3278688524590163,0.0,0.0,3.780821917808219,0.0,0.0
34.5,39.98273736128237,0.0,0.0,16.344654088050316,0.0,0.0
35.5,0.0,0.0,0.0,0.15384615384615385,0.0,0.0
36.5,0.0,0.0,0.0,0.0,0.0,0.0
37.5,0.0,0.0,0.0,0.0,0.0,0.0
38.5,0.0,0.0,0.0,0.0,0.0,0.0
39.5,0.0,0.0,0.0,0.0,0.0,0.0
40.5,0.0,0.0,0.0,0.0,0.0,0.0
41.5,0.0,0.0,0.0,0.0,0.0,0.0
42.5,0.0,0.0,0.0,0.0,0.0,0.0
43.5,0.0,0.0,0.0,0.0,0.0,0.0
44.5,28.310984308131243,0.0,0.0,23.435695538057743,0.0,0.0
45.5,15.226190476190476,0.0,0.0,1.2380952380952381,0.0,0.0
46.5,0.0,0.0,0.0,0.08333333333333333,0.0,0.0
47.5,0.0,0.0,0.0,0.0,0.0,0.0
48.5,0.0,0.0,0.0,0.0,0.0,0.0
49.5,0.0,0.0,0.0,0.0,0.0,0.0
50.5,38.85,0.0,16.628175519630485,0.0,0.0,0.0
51.5,31.493927125506072,0.0,18.226277372262775,0.0,0.0,0.0
52.5,1.0833333333333333,0.0,0.15384615384615385,1.8095238095238095,0.0,0.0
53.5,26.677339901477833,0.0,0.0,28.216687422166874,0.0,0.0
54.5,0.0,0.0,0.0,0.15384615384615385,0.0,0.0
55.5,0.0,0.0,0.0,0.0,0.0,0.0
56.5,0.0,0.0,0.0,0.0,0.0,0.0
57.5,0.0,0.0,0.0,0.0,0.0,0.0
58.5,0.0,0.0,0.0,0.0,0.0,0.0
59.5,0.0,0.0,0.0,0.0,0.0,0.0
60.5,0.0,0.0,0.0,0.0,0.0,0.0
61.5,0.0,0.0,0.0,0.0,0.0,0.0
62.5,0.0,0.0,0.0,0.0,0.0,0.0
63.5,0.0,0.0,0.0,0.0,0.0,0.0
64.5,0.0,0.0,0.0,0.0,0.0,0.0
65.5,0.0,0.0,0.0,0.0,0.0,0.0
66.5,1.7727272727272727,0.0,0.0,2.413793103448276,0.0,0.0
67.5,25.759562841530055,0.0,0.0,26.463414634146343,0.0,0.0
68.5,0.0,0.0,0.0,0.0,0.0,0.0
69.5,3.6103896103896105,0.0,5.018867924528302,0.0,0.0,0.0
70.5,24.0427807486631,0.0,25.44281524926686,0.0,0.0,0.0
71.5,0.0,0.0,0.15384615384615385,0.0,0.0,0.0
72.5,0.0,0.0,0.0,0.0,0.0,0.0
73.5,0.0,0.0,0.0,0.0,0.0,0.0
74.5,0.0,0.0,0.0,0.0,0.0,0.0
75.5,0.0,0.0,0.0,0.0,0.0,0.0
76.5,0.0,0.0,0.0,0.0,0.0,0.0
77.5,0.0,0.0,0.0,0.0,0.0,0.0
78.5,0.0,0.0,0.0,0.0,0.0,0.0
79.5,0.0,0.0,0.0,0.0,0.0,0.0
80.5,0.0,0.0,0.0,0.0,0.0,0.0
81.5,0.0,0.0,0.0,0.0,0.0,0.0
82.5,0.0,0.0,0.0,0.0,0.0,0.0
83.5,0.0,0.0,0.0,0.0,0.0,0.0
84.5,5.603603603603603,0.0,7.714285714285714,0.0,0.0,0.0
85.5,34.601100412654745,0.0,81.06337709370756,0.0,0.0,0.0
86.5,28.431818181818183,0.0,28.568345323741006,3.72972972972973,0.0,0.0
87.5,13.857142857142858,0.0,0.0,23.090140845070422,0.0,0.0
88.5,0.0,0.0,0.0,0.0,0.0,0.0
89.5,0.0,0.0,0.0,0.0,0.0,0.0
90.5,0.0,0.0,0.0,0.0,0.0,0.0
91.5,0.0,0.0,0.0,0.0,0.0,0.0
92.5,0.0,0.0,0.0,0.0,0.0,0.0
93.5,0.0,0.0,0.0,0.0,0.0,0.0
94.5,0.0,0.0,0.0,0.0,0.0,0.0
95.5,0.0,0.0,0.0,0.0,0.0,0.0
96.5,0.0,0.0,0.0,0.0,0.0,0.0
97.5,0.0,0.0,0.0,0.0,0.0,0.0
98.5,0.0,0.0,0.0,0.0,0.0,0.0
99.5,0.0,0.0,0.0,0.0,0.0,0.0
100.5,0.0,0.0,0.0,0.0,0.0,0.0
101.5,0.0,0.0,0.0,0.0,0.0,0.0
102.5,0.0,0.0,0.0,0.0,0.0,0.0
103.5,0.0,0.0,0.0,0.0,0.0,0.0
104.5,0.0,0.0,0.0,0.0,0.0,0.0
105.5,2.4328358208955225,0.0,5.183908045977011,0.0,0.0,0.0
106.5,29.51237113402062,0.0,26.86892177589852,0.0,0.0,0.0
107.5,3.493333333333333,0.0,5.066666666666666,0.0,0.0,0.0
108.5,16.26236559139785,0.0,27.506944444444443,0.0,0.0,0.0
109.5,21.022831050228312,0.0,0.0,26.0348623853211,0.0,0.0
110.5,41.96707105719238,0.0,0.0,18.837606837606838,0.0,0.0
111.5,0.0,0.0,0.0,0.15384615384615385,0.0,0.0
112.5,0.0,0.0,0.0,0.0,0.0,0.0
113.5,24.363825363825363,24.196369636963695,0.0,0.0,0.0,0.0
114.5,48.14561403508772,9.73076923076923,0.0,0.0,0.0,0.0
115.5,0.0,0.15384615384615385,0.0,0.0,0.0,0.0
116.5,0.0,0.0,0.0,0.0,0.0,0.0
117.5,2.3278688524590163,0.0,0.0,3.780821917808219,0.0,0.0
118.5,20.283516483516483,0.0,0.0,33.51118568232662,0.0,0.0
119.5,0.0,0.0,0.0,0.15384615384615385,0.0,0.0
120.5,0.0,0.0,0.0,0.0,0.0,0.0
121.5,0.0,0.0,0.0,0.0,0.0,0.0
122.5,0.0,0.0,0.0,0.0,0.0,0.0
123.5,2.3278688524590163,3.72972972972973,0.0,0.0,0.0,0.0
124.5,21.659678546471,42.32475247524752,0.0,0.0,0.0,0.0
125.5,39.86913580246914,23.644475920679888,0.0,0.0,0.0,0.0
126.5,0.0,0.0,0.0,0.0,0.0,0.0
127.5,0.0,0.0,0.0,0.0,0.0,0.0
128.5,0.0,0.0,0.0,0.0,0.0,0.0
129.5,0.0,0.0,0.0,0.0,0.0,0.0
130.5,0.0,0.0,0.0,0.0,0.0,0.0
131.5,1.7727272727272727,0.0,0.0,2.413793103448276,0.0,0.0
132.5,19.603448275862068,0.0,0.0,24.344473007712082,0.0,0.0
133.5,0.0,0.0,0.0,0.0,0.0,0.0
134.5,0.0,0.0,0.0,0.0,0.0,0.0
135.5,0.0,0.0,0.0,0.0,0.0,0.0
136.5,0.0,0.0,0.0,0.0,0.0,0.0
137.5,2.3278688524590163,3.72972972972973,0.0,0.0,0.0,0.0
138.5,19.073024054982817,39.57279860505667,0.0,0.0,0.0,0.0
139.5,0.0,0.15384615384615385,0.0,0.0,0.0,0.0
140.5,20.614485981308412,0.0,0.0,26.036190476190477,0.0,0.0
141.5,41.52107279693487,0.0,0.0,9.709876543209877,0.0,0.0
